index,VocalTractLength,AirSacLength,AirSacArea,LipProtrusion,LipRounding,F1,F2
15567,16,2,29,3.2,0.6,421,756
22947,16.5,2,29,2.6,1,421,756
23037,16.5,2,29,2.8,0.2,421,756
30417,17,2,29,2.2,0.6,421,756
37797,17.5,2,29,1.6,1,421,756
37887,17.5,2,29,1.8,0.2,421,756
45267,18,2,29,1.2,0.6,421,756
5400,15.5,2,30,2.4,1,444,756
12870,16,2,30,2,0.6,444,756
20250,16.5,2,30,1.4,1,444,756
27720,17,2,30,1,0.6,444,756
35100,17.5,2,30,0.4,1,444,756
5310,15.5,2,30,2.4,0.8,445,756
12780,16,2,30,2,0.4,445,756
20160,16.5,2,30,1.4,0.8,445,756
27630,17,2,30,1,0.4,445,756
35010,17.5,2,30,0.4,0.8,445,756
12690,16,2,30,2,0.2,446,756
27540,17,2,30,1,0.2,446,756
33834,17,2,28,3.8,0.2,394,757
48684,18,2,28,2.8,0.2,394,757
33744,17,2,28,3.6,1,395,757
41124,17.5,2,28,3.2,0.4,395,757
41214,17.5,2,28,3.2,0.6,395,757
48594,18,2,28,2.6,1,395,757
33564,17,2,28,3.6,0.6,396,757
33654,17,2,28,3.6,0.8,396,757
41034,17.5,2,28,3.2,0.2,396,757
48414,18,2,28,2.6,0.6,396,757
48504,18,2,28,2.6,0.8,396,757
40944,17.5,2,28,3,1,397,757
8007,15.5,2,29,3.6,0.8,422,757
15477,16,2,29,3.2,0.4,422,757
22857,16.5,2,29,2.6,0.8,422,757
30327,17,2,29,2.2,0.4,422,757
37707,17.5,2,29,1.6,0.8,422,757
45177,18,2,29,1.2,0.4,422,757
7917,15.5,2,29,3.6,0.6,423,757
15297,16,2,29,3,1,423,757
15387,16,2,29,3.2,0.2,423,757
22767,16.5,2,29,2.6,0.6,423,757
30147,17,2,29,2,1,423,757
30237,17,2,29,2.2,0.2,423,757
37617,17.5,2,29,1.6,0.6,423,757
44997,18,2,29,1,1,423,757
45087,18,2,29,1.2,0.2,423,757
7827,15.5,2,29,3.6,0.4,424,757
15207,16,2,29,3,0.8,424,757
22677,16.5,2,29,2.6,0.4,424,757
30057,17,2,29,2,0.8,424,757
37527,17.5,2,29,1.6,0.4,424,757
44907,18,2,29,1,0.8,424,757
5220,15.5,2,30,2.4,0.6,446,757
12600,16,2,30,1.8,1,446,757
20070,16.5,2,30,1.4,0.6,446,757
27450,17,2,30,0.8,1,446,757
34920,17.5,2,30,0.4,0.6,446,757
5130,15.5,2,30,2.4,0.4,447,757
12510,16,2,30,1.8,0.8,447,757
19980,16.5,2,30,1.4,0.4,447,757
27360,17,2,30,0.8,0.8,447,757
34830,17.5,2,30,0.4,0.4,447,757
5040,15.5,2,30,2.4,0.2,448,757
12420,16,2,30,1.8,0.6,448,757
19890,16.5,2,30,1.4,0.2,448,757
27270,17,2,30,0.8,0.6,448,757
34740,17.5,2,30,0.4,0.2,448,757
33474,17,2,28,3.6,0.4,397,758
40854,17.5,2,28,3,0.8,397,758
48324,18,2,28,2.6,0.4,397,758
33294,17,2,28,3.4,1,398,758
33384,17,2,28,3.6,0.2,398,758
40764,17.5,2,28,3,0.6,398,758
48144,18,2,28,2.4,1,398,758
48234,18,2,28,2.6,0.2,398,758
33204,17,2,28,3.4,0.8,399,758
40674,17.5,2,28,3,0.4,399,758
48054,18,2,28,2.4,0.8,399,758
7737,15.5,2,29,3.6,0.2,424,758
22587,16.5,2,29,2.6,0.2,424,758
37437,17.5,2,29,1.6,0.2,424,758
7647,15.5,2,29,3.4,1,425,758
15117,16,2,29,3,0.6,425,758
22497,16.5,2,29,2.4,1,425,758
29967,17,2,29,2,0.6,425,758
37347,17.5,2,29,1.4,1,425,758
44817,18,2,29,1,0.6,425,758
7557,15.5,2,29,3.4,0.8,426,758
14937,16,2,29,3,0.2,426,758
15027,16,2,29,3,0.4,426,758
22407,16.5,2,29,2.4,0.8,426,758
29787,17,2,29,2,0.2,426,758
29877,17,2,29,2,0.4,426,758
37257,17.5,2,29,1.4,0.8,426,758
44637,18,2,29,1,0.2,426,758
44727,18,2,29,1,0.4,426,758
4950,15.5,2,30,2.2,1,448,758
19800,16.5,2,30,1.2,1,448,758
34650,17.5,2,30,0.2,1,448,758
4860,15.5,2,30,2.2,0.8,449,758
12330,16,2,30,1.8,0.4,449,758
19710,16.5,2,30,1.2,0.8,449,758
27180,17,2,30,0.8,0.4,449,758
34560,17.5,2,30,0.2,0.8,449,758
4770,15.5,2,30,2.2,0.6,450,758
12240,16,2,30,1.8,0.2,450,758
19620,16.5,2,30,1.2,0.6,450,758
27090,17,2,30,0.8,0.2,450,758
34470,17.5,2,30,0.2,0.6,450,758
40584,17.5,2,28,3,0.2,399,759
25644,16.5,2,28,3.8,1,400,759
33024,17,2,28,3.4,0.4,400,759
33114,17,2,28,3.4,0.6,400,759
40494,17.5,2,28,2.8,1,400,759
47874,18,2,28,2.4,0.4,400,759
47964,18,2,28,2.4,0.6,400,759
25464,16.5,2,28,3.8,0.6,401,759
25554,16.5,2,28,3.8,0.8,401,759
32934,17,2,28,3.4,0.2,401,759
40314,17.5,2,28,2.8,0.6,401,759
40404,17.5,2,28,2.8,0.8,401,759
47784,18,2,28,2.4,0.2,401,759
32844,17,2,28,3.2,1,402,759
47694,18,2,28,2.2,1,402,759
7377,15.5,2,29,3.4,0.4,427,759
7467,15.5,2,29,3.4,0.6,427,759
14847,16,2,29,2.8,1,427,759
22227,16.5,2,29,2.4,0.4,427,759
22317,16.5,2,29,2.4,0.6,427,759
29697,17,2,29,1.8,1,427,759
37077,17.5,2,29,1.4,0.4,427,759
37167,17.5,2,29,1.4,0.6,427,759
44547,18,2,29,0.8,1,427,759
7287,15.5,2,29,3.4,0.2,428,759
14757,16,2,29,2.8,0.8,428,759
22137,16.5,2,29,2.4,0.2,428,759
29607,17,2,29,1.8,0.8,428,759
36987,17.5,2,29,1.4,0.2,428,759
44457,18,2,29,0.8,0.8,428,759
7197,15.5,2,29,3.2,1,429,759
14667,16,2,29,2.8,0.6,429,759
22047,16.5,2,29,2.2,1,429,759
29517,17,2,29,1.8,0.6,429,759
36897,17.5,2,29,1.2,1,429,759
44367,18,2,29,0.8,0.6,429,759
12150,16,2,30,1.6,1,450,759
27000,17,2,30,0.6,1,450,759
4680,15.5,2,30,2.2,0.4,451,759
12060,16,2,30,1.6,0.8,451,759
19530,16.5,2,30,1.2,0.4,451,759
26910,17,2,30,0.6,0.8,451,759
34380,17.5,2,30,0.2,0.4,451,759
4590,15.5,2,30,2.2,0.2,452,759
11970,16,2,30,1.6,0.6,452,759
19440,16.5,2,30,1.2,0.2,452,759
26820,17,2,30,0.6,0.6,452,759
34290,17.5,2,30,0.2,0.2,452,759
25374,16.5,2,28,3.8,0.4,402,760
40224,17.5,2,28,2.8,0.4,402,760
25284,16.5,2,28,3.8,0.2,403,760
32664,17,2,28,3.2,0.6,403,760
32754,17,2,28,3.2,0.8,403,760
40134,17.5,2,28,2.8,0.2,403,760
47514,18,2,28,2.2,0.6,403,760
47604,18,2,28,2.2,0.8,403,760
25104,16.5,2,28,3.6,0.8,404,760
25194,16.5,2,28,3.6,1,404,760
32574,17,2,28,3.2,0.4,404,760
39954,17.5,2,28,2.6,0.8,404,760
40044,17.5,2,28,2.6,1,404,760
47424,18,2,28,2.2,0.4,404,760
14577,16,2,29,2.8,0.4,429,760
29427,17,2,29,1.8,0.4,429,760
44277,18,2,29,0.8,0.4,429,760
7107,15.5,2,29,3.2,0.8,430,760
14487,16,2,29,2.8,0.2,430,760
21957,16.5,2,29,2.2,0.8,430,760
29337,17,2,29,1.8,0.2,430,760
36807,17.5,2,29,1.2,0.8,430,760
44187,18,2,29,0.8,0.2,430,760
6927,15.5,2,29,3.2,0.4,431,760
7017,15.5,2,29,3.2,0.6,431,760
14397,16,2,29,2.6,1,431,760
21777,16.5,2,29,2.2,0.4,431,760
21867,16.5,2,29,2.2,0.6,431,760
29247,17,2,29,1.6,1,431,760
36627,17.5,2,29,1.2,0.4,431,760
36717,17.5,2,29,1.2,0.6,431,760
44097,18,2,29,0.6,1,431,760
4410,15.5,2,30,2,0.8,453,760
4500,15.5,2,30,2,1,453,760
11880,16,2,30,1.6,0.4,453,760
19260,16.5,2,30,1,0.8,453,760
19350,16.5,2,30,1,1,453,760
26730,17,2,30,0.6,0.4,453,760
4320,15.5,2,30,2,0.6,454,760
11790,16,2,30,1.6,0.2,454,760
19170,16.5,2,30,1,0.6,454,760
26640,17,2,30,0.6,0.2,454,760
51201,18,2,27,3.8,0.8,376,761
51291,18,2,27,3.8,1,376,761
51111,18,2,27,3.8,0.6,377,761
51021,18,2,27,3.8,0.4,378,761
25014,16.5,2,28,3.6,0.6,405,761
32394,17,2,28,3,1,405,761
32484,17,2,28,3.2,0.2,405,761
39864,17.5,2,28,2.6,0.6,405,761
47244,18,2,28,2,1,405,761
47334,18,2,28,2.2,0.2,405,761
24834,16.5,2,28,3.6,0.2,406,761
24924,16.5,2,28,3.6,0.4,406,761
32304,17,2,28,3,0.8,406,761
39684,17.5,2,28,2.6,0.2,406,761
39774,17.5,2,28,2.6,0.4,406,761
47154,18,2,28,2,0.8,406,761
32214,17,2,28,3,0.6,407,761
47064,18,2,28,2,0.6,407,761
6837,15.5,2,29,3.2,0.2,432,761
14307,16,2,29,2.6,0.8,432,761
21687,16.5,2,29,2.2,0.2,432,761
29157,17,2,29,1.6,0.8,432,761
36537,17.5,2,29,1.2,0.2,432,761
44007,18,2,29,0.6,0.8,432,761
6747,15.5,2,29,3,1,433,761
14127,16,2,29,2.6,0.4,433,761
14217,16,2,29,2.6,0.6,433,761
21597,16.5,2,29,2,1,433,761
28977,17,2,29,1.6,0.4,433,761
29067,17,2,29,1.6,0.6,433,761
36447,17.5,2,29,1,1,433,761
43827,18,2,29,0.6,0.4,433,761
43917,18,2,29,0.6,0.6,433,761
6657,15.5,2,29,3,0.8,434,761
21507,16.5,2,29,2,0.8,434,761
36357,17.5,2,29,1,0.8,434,761
4230,15.5,2,30,2,0.4,455,761
11700,16,2,30,1.4,1,455,761
19080,16.5,2,30,1,0.4,455,761
26550,17,2,30,0.4,1,455,761
4140,15.5,2,30,2,0.2,456,761
11520,16,2,30,1.4,0.6,456,761
11610,16,2,30,1.4,0.8,456,761
18990,16.5,2,30,1,0.2,456,761
26370,17,2,30,0.4,0.6,456,761
26460,17,2,30,0.4,0.8,456,761
50931,18,2,27,3.8,0.2,378,762
50841,18,2,27,3.6,1,379,762
50661,18,2,27,3.6,0.6,380,762
50751,18,2,27,3.6,0.8,380,762
24744,16.5,2,28,3.4,1,407,762
32124,17,2,28,3,0.4,407,762
39594,17.5,2,28,2.4,1,407,762
46974,18,2,28,2,0.4,407,762
24654,16.5,2,28,3.4,0.8,408,762
32034,17,2,28,3,0.2,408,762
39504,17.5,2,28,2.4,0.8,408,762
46884,18,2,28,2,0.2,408,762
17094,16,2,28,3.8,1,409,762
24474,16.5,2,28,3.4,0.4,409,762
24564,16.5,2,28,3.4,0.6,409,762
31944,17,2,28,2.8,1,409,762
39324,17.5,2,28,2.4,0.4,409,762
39414,17.5,2,28,2.4,0.6,409,762
46794,18,2,28,1.8,1,409,762
6567,15.5,2,29,3,0.6,434,762
14037,16,2,29,2.6,0.2,434,762
21417,16.5,2,29,2,0.6,434,762
28887,17,2,29,1.6,0.2,434,762
36267,17.5,2,29,1,0.6,434,762
43737,18,2,29,0.6,0.2,434,762
6477,15.5,2,29,3,0.4,435,762
13947,16,2,29,2.4,1,435,762
21327,16.5,2,29,2,0.4,435,762
28797,17,2,29,1.4,1,435,762
36177,17.5,2,29,1,0.4,435,762
43647,18,2,29,0.4,1,435,762
6387,15.5,2,29,3,0.2,436,762
13857,16,2,29,2.4,0.8,436,762
21237,16.5,2,29,2,0.2,436,762
28707,17,2,29,1.4,0.8,436,762
36087,17.5,2,29,1,0.2,436,762
43557,18,2,29,0.4,0.8,436,762
4050,15.5,2,30,1.8,1,457,762
11430,16,2,30,1.4,0.4,457,762
18900,16.5,2,30,0.8,1,457,762
26280,17,2,30,0.4,0.4,457,762
3870,15.5,2,30,1.8,0.6,458,762
3960,15.5,2,30,1.8,0.8,458,762
11340,16,2,30,1.4,0.2,458,762
18720,16.5,2,30,0.8,0.6,458,762
18810,16.5,2,30,0.8,0.8,458,762
26190,17,2,30,0.4,0.2,458,762
50481,18,2,27,3.6,0.2,381,763
50571,18,2,27,3.6,0.4,381,763
50391,18,2,27,3.4,1,382,763
50301,18,2,27,3.4,0.8,383,763
16914,16,2,28,3.8,0.6,410,763
17004,16,2,28,3.8,0.8,410,763
24384,16.5,2,28,3.4,0.2,410,763
31764,17,2,28,2.8,0.6,410,763
31854,17,2,28,2.8,0.8,410,763
39234,17.5,2,28,2.4,0.2,410,763
46614,18,2,28,1.8,0.6,410,763
46704,18,2,28,1.8,0.8,410,763
16824,16,2,28,3.8,0.4,411,763
24204,16.5,2,28,3.2,0.8,411,763
24294,16.5,2,28,3.2,1,411,763
31674,17,2,28,2.8,0.4,411,763
39054,17.5,2,28,2.2,0.8,411,763
39144,17.5,2,28,2.2,1,411,763
46524,18,2,28,1.8,0.4,411,763
16734,16,2,28,3.8,0.2,412,763
31584,17,2,28,2.8,0.2,412,763
46434,18,2,28,1.8,0.2,412,763
13767,16,2,29,2.4,0.6,436,763
28617,17,2,29,1.4,0.6,436,763
43467,18,2,29,0.4,0.6,436,763
6297,15.5,2,29,2.8,1,437,763
13677,16,2,29,2.4,0.4,437,763
21147,16.5,2,29,1.8,1,437,763
28527,17,2,29,1.4,0.4,437,763
35997,17.5,2,29,0.8,1,437,763
43377,18,2,29,0.4,0.4,437,763
6117,15.5,2,29,2.8,0.6,438,763
6207,15.5,2,29,2.8,0.8,438,763
13587,16,2,29,2.4,0.2,438,763
20967,16.5,2,29,1.8,0.6,438,763
21057,16.5,2,29,1.8,0.8,438,763
28437,17,2,29,1.4,0.2,438,763
35817,17.5,2,29,0.8,0.6,438,763
35907,17.5,2,29,0.8,0.8,438,763
43287,18,2,29,0.4,0.2,438,763
3780,15.5,2,30,1.8,0.4,459,763
11250,16,2,30,1.2,1,459,763
18630,16.5,2,30,0.8,0.4,459,763
26100,17,2,30,0.2,1,459,763
3690,15.5,2,30,1.8,0.2,460,763
11160,16,2,30,1.2,0.8,460,763
18540,16.5,2,30,0.8,0.2,460,763
26010,17,2,30,0.2,0.8,460,763
11070,16,2,30,1.2,0.6,461,763
25920,17,2,30,0.2,0.6,461,763
50211,18,2,27,3.4,0.6,383,764
42651,17.5,2,27,3.8,0.8,384,764
42741,17.5,2,27,3.8,1,384,764
50121,18,2,27,3.4,0.4,384,764
42561,17.5,2,27,3.8,0.6,385,764
49941,18,2,27,3.2,1,385,764
50031,18,2,27,3.4,0.2,385,764
42471,17.5,2,27,3.8,0.4,386,764
24114,16.5,2,28,3.2,0.6,412,764
38964,17.5,2,28,2.2,0.6,412,764
16554,16,2,28,3.6,0.8,413,764
16644,16,2,28,3.6,1,413,764
24024,16.5,2,28,3.2,0.4,413,764
31404,17,2,28,2.6,0.8,413,764
31494,17,2,28,2.6,1,413,764
38874,17.5,2,28,2.2,0.4,413,764
46254,18,2,28,1.6,0.8,413,764
46344,18,2,28,1.6,1,413,764
16464,16,2,28,3.6,0.6,414,764
23844,16.5,2,28,3,1,414,764
23934,16.5,2,28,3.2,0.2,414,764
31314,17,2,28,2.6,0.6,414,764
38694,17.5,2,28,2,1,414,764
38784,17.5,2,28,2.2,0.2,414,764
46164,18,2,28,1.6,0.6,414,764
6027,15.5,2,29,2.8,0.4,439,764
13497,16,2,29,2.2,1,439,764
20877,16.5,2,29,1.8,0.4,439,764
28347,17,2,29,1.2,1,439,764
35727,17.5,2,29,0.8,0.4,439,764
43197,18,2,29,0.2,1,439,764
5937,15.5,2,29,2.8,0.2,440,764
13317,16,2,29,2.2,0.6,440,764
13407,16,2,29,2.2,0.8,440,764
20787,16.5,2,29,1.8,0.2,440,764
28167,17,2,29,1.2,0.6,440,764
28257,17,2,29,1.2,0.8,440,764
35637,17.5,2,29,0.8,0.2,440,764
43017,18,2,29,0.2,0.6,440,764
43107,18,2,29,0.2,0.8,440,764
5847,15.5,2,29,2.6,1,441,764
20697,16.5,2,29,1.6,1,441,764
35547,17.5,2,29,0.6,1,441,764
3600,15.5,2,30,1.6,1,461,764
10980,16,2,30,1.2,0.4,461,764
18450,16.5,2,30,0.6,1,461,764
25830,17,2,30,0.2,0.4,461,764
3510,15.5,2,30,1.6,0.8,462,764
10890,16,2,30,1.2,0.2,462,764
18360,16.5,2,30,0.6,0.8,462,764
25740,17,2,30,0.2,0.2,462,764
3420,15.5,2,30,1.6,0.6,463,764
18270,16.5,2,30,0.6,0.6,463,764
42381,17.5,2,27,3.8,0.2,386,765
49851,18,2,27,3.2,0.8,386,765
42291,17.5,2,27,3.6,1,387,765
49671,18,2,27,3.2,0.4,387,765
49761,18,2,27,3.2,0.6,387,765
42111,17.5,2,27,3.6,0.6,388,765
42201,17.5,2,27,3.6,0.8,388,765
49581,18,2,27,3.2,0.2,388,765
16284,16,2,28,3.6,0.2,415,765
16374,16,2,28,3.6,0.4,415,765
23754,16.5,2,28,3,0.8,415,765
31134,17,2,28,2.6,0.2,415,765
31224,17,2,28,2.6,0.4,415,765
38604,17.5,2,28,2,0.8,415,765
45984,18,2,28,1.6,0.2,415,765
46074,18,2,28,1.6,0.4,415,765
16194,16,2,28,3.4,1,416,765
23664,16.5,2,28,3,0.6,416,765
31044,17,2,28,2.4,1,416,765
38514,17.5,2,28,2,0.6,416,765
45894,18,2,28,1.4,1,416,765
16104,16,2,28,3.4,0.8,417,765
23574,16.5,2,28,3,0.4,417,765
30954,17,2,28,2.4,0.8,417,765
38424,17.5,2,28,2,0.4,417,765
45804,18,2,28,1.4,0.8,417,765
13227,16,2,29,2.2,0.4,441,765
28077,17,2,29,1.2,0.4,441,765
42927,18,2,29,0.2,0.4,441,765
5757,15.5,2,29,2.6,0.8,442,765
13137,16,2,29,2.2,0.2,442,765
20607,16.5,2,29,1.6,0.8,442,765
27987,17,2,29,1.2,0.2,442,765
35457,17.5,2,29,0.6,0.8,442,765
42837,18,2,29,0.2,0.2,442,765
5667,15.5,2,29,2.6,0.6,443,765
13047,16,2,29,2,1,443,765
20517,16.5,2,29,1.6,0.6,443,765
27897,17,2,29,1,1,443,765
35367,17.5,2,29,0.6,0.6,443,765
10800,16,2,30,1,1,463,765
3240,15.5,2,30,1.6,0.2,464,765
3330,15.5,2,30,1.6,0.4,464,765
10710,16,2,30,1,0.8,464,765
18090,16.5,2,30,0.6,0.2,464,765
18180,16.5,2,30,0.6,0.4,464,765
42021,17.5,2,27,3.6,0.4,389,766
49401,18,2,27,3,0.8,389,766
49491,18,2,27,3,1,389,766
41841,17.5,2,27,3.4,1,390,766
41931,17.5,2,27,3.6,0.2,390,766
49311,18,2,27,3,0.6,390,766
41751,17.5,2,27,3.4,0.8,391,766
49221,18,2,27,3,0.4,391,766
23484,16.5,2,28,3,0.2,417,766
38334,17.5,2,28,2,0.2,417,766
8544,15.5,2,28,3.8,1,418,766
15924,16,2,28,3.4,0.4,418,766
16014,16,2,28,3.4,0.6,418,766
23394,16.5,2,28,2.8,1,418,766
30774,17,2,28,2.4,0.4,418,766
30864,17,2,28,2.4,0.6,418,766
38244,17.5,2,28,1.8,1,418,766
45624,18,2,28,1.4,0.4,418,766
45714,18,2,28,1.4,0.6,418,766
8454,15.5,2,28,3.8,0.8,419,766
15834,16,2,28,3.4,0.2,419,766
23304,16.5,2,28,2.8,0.8,419,766
30684,17,2,28,2.4,0.2,419,766
38154,17.5,2,28,1.8,0.8,419,766
45534,18,2,28,1.4,0.2,419,766
8364,15.5,2,28,3.8,0.6,420,766
23214,16.5,2,28,2.8,0.6,420,766
38064,17.5,2,28,1.8,0.6,420,766
5577,15.5,2,29,2.6,0.4,443,766
20427,16.5,2,29,1.6,0.4,443,766
35277,17.5,2,29,0.6,0.4,443,766
5487,15.5,2,29,2.6,0.2,444,766
12957,16,2,29,2,0.8,444,766
20337,16.5,2,29,1.6,0.2,444,766
27807,17,2,29,1,0.8,444,766
35187,17.5,2,29,0.6,0.2,444,766
5397,15.5,2,29,2.4,1,445,766
12777,16,2,29,2,0.4,445,766
12867,16,2,29,2,0.6,445,766
20247,16.5,2,29,1.4,1,445,766
27627,17,2,29,1,0.4,445,766
27717,17,2,29,1,0.6,445,766
35097,17.5,2,29,0.4,1,445,766
3150,15.5,2,30,1.4,1,465,766
10620,16,2,30,1,0.6,465,766
18000,16.5,2,30,0.4,1,465,766
3060,15.5,2,30,1.4,0.8,466,766
10530,16,2,30,1,0.4,466,766
17910,16.5,2,30,0.4,0.8,466,766
10440,16,2,30,1,0.2,467,766
49131,18,2,27,3,0.2,391,767
34191,17,2,27,3.8,1,392,767
41571,17.5,2,27,3.4,0.4,392,767
41661,17.5,2,27,3.4,0.6,392,767
49041,18,2,27,2.8,1,392,767
34011,17,2,27,3.8,0.6,393,767
34101,17,2,27,3.8,0.8,393,767
41481,17.5,2,27,3.4,0.2,393,767
48861,18,2,27,2.8,0.6,393,767
48951,18,2,27,2.8,0.8,393,767
8274,15.5,2,28,3.8,0.4,420,767
15744,16,2,28,3.2,1,420,767
23124,16.5,2,28,2.8,0.4,420,767
30594,17,2,28,2.2,1,420,767
37974,17.5,2,28,1.8,0.4,420,767
45444,18,2,28,1.2,1,420,767
8184,15.5,2,28,3.8,0.2,421,767
15564,16,2,28,3.2,0.6,421,767
15654,16,2,28,3.2,0.8,421,767
23034,16.5,2,28,2.8,0.2,421,767
30414,17,2,28,2.2,0.6,421,767
30504,17,2,28,2.2,0.8,421,767
37884,17.5,2,28,1.8,0.2,421,767
45264,18,2,28,1.2,0.6,421,767
45354,18,2,28,1.2,0.8,421,767
8094,15.5,2,28,3.6,1,422,767
15474,16,2,28,3.2,0.4,422,767
22944,16.5,2,28,2.6,1,422,767
30324,17,2,28,2.2,0.4,422,767
37794,17.5,2,28,1.6,1,422,767
45174,18,2,28,1.2,0.4,422,767
5307,15.5,2,29,2.4,0.8,446,767
12687,16,2,29,2,0.2,446,767
20157,16.5,2,29,1.4,0.8,446,767
27537,17,2,29,1,0.2,446,767
35007,17.5,2,29,0.4,0.8,446,767
5127,15.5,2,29,2.4,0.4,447,767
5217,15.5,2,29,2.4,0.6,447,767
12597,16,2,29,1.8,1,447,767
19977,16.5,2,29,1.4,0.4,447,767
20067,16.5,2,29,1.4,0.6,447,767
27447,17,2,29,0.8,1,447,767
34827,17.5,2,29,0.4,0.4,447,767
34917,17.5,2,29,0.4,0.6,447,767
2970,15.5,2,30,1.4,0.6,467,767
17820,16.5,2,30,0.4,0.6,467,767
2880,15.5,2,30,1.4,0.4,468,767
10260,16,2,30,0.8,0.8,468,767
10350,16,2,30,0.8,1,468,767
17730,16.5,2,30,0.4,0.4,468,767
33921,17,2,27,3.8,0.4,394,768
41301,17.5,2,27,3.2,0.8,394,768
41391,17.5,2,27,3.2,1,394,768
48771,18,2,27,2.8,0.4,394,768
33741,17,2,27,3.6,1,395,768
33831,17,2,27,3.8,0.2,395,768
41211,17.5,2,27,3.2,0.6,395,768
48591,18,2,27,2.6,1,395,768
48681,18,2,27,2.8,0.2,395,768
33651,17,2,27,3.6,0.8,396,768
41121,17.5,2,27,3.2,0.4,396,768
48501,18,2,27,2.6,0.8,396,768
7914,15.5,2,28,3.6,0.6,423,768
8004,15.5,2,28,3.6,0.8,423,768
15384,16,2,28,3.2,0.2,423,768
22764,16.5,2,28,2.6,0.6,423,768
22854,16.5,2,28,2.6,0.8,423,768
30234,17,2,28,2.2,0.2,423,768
37614,17.5,2,28,1.6,0.6,423,768
37704,17.5,2,28,1.6,0.8,423,768
45084,18,2,28,1.2,0.2,423,768
7824,15.5,2,28,3.6,0.4,424,768
15204,16,2,28,3,0.8,424,768
15294,16,2,28,3,1,424,768
22674,16.5,2,28,2.6,0.4,424,768
30054,17,2,28,2,0.8,424,768
30144,17,2,28,2,1,424,768
37524,17.5,2,28,1.6,0.4,424,768
44904,18,2,28,1,0.8,424,768
44994,18,2,28,1,1,424,768
5037,15.5,2,29,2.4,0.2,448,768
12507,16,2,29,1.8,0.8,448,768
19887,16.5,2,29,1.4,0.2,448,768
27357,17,2,29,0.8,0.8,448,768
34737,17.5,2,29,0.4,0.2,448,768
4947,15.5,2,29,2.2,1,449,768
12327,16,2,29,1.8,0.4,449,768
12417,16,2,29,1.8,0.6,449,768
19797,16.5,2,29,1.2,1,449,768
27177,17,2,29,0.8,0.4,449,768
27267,17,2,29,0.8,0.6,449,768
34647,17.5,2,29,0.2,1,449,768
4857,15.5,2,29,2.2,0.8,450,768
19707,16.5,2,29,1.2,0.8,450,768
34557,17.5,2,29,0.2,0.8,450,768
2790,15.5,2,30,1.4,0.2,469,768
10170,16,2,30,0.8,0.6,469,768
17640,16.5,2,30,0.4,0.2,469,768
2700,15.5,2,30,1.2,1,470,768
10080,16,2,30,0.8,0.4,470,768
17550,16.5,2,30,0.2,1,470,768
2610,15.5,2,30,1.2,0.8,471,768
17460,16.5,2,30,0.2,0.8,471,768
41031,17.5,2,27,3.2,0.2,396,769
33471,17,2,27,3.6,0.4,397,769
33561,17,2,27,3.6,0.6,397,769
40941,17.5,2,27,3,1,397,769
48321,18,2,27,2.6,0.4,397,769
48411,18,2,27,2.6,0.6,397,769
33381,17,2,27,3.6,0.2,398,769
40761,17.5,2,27,3,0.6,398,769
40851,17.5,2,27,3,0.8,398,769
48231,18,2,27,2.6,0.2,398,769
7734,15.5,2,28,3.6,0.2,425,769
15114,16,2,28,3,0.6,425,769
22584,16.5,2,28,2.6,0.2,425,769
29964,17,2,28,2,0.6,425,769
37434,17.5,2,28,1.6,0.2,425,769
44814,18,2,28,1,0.6,425,769
7554,15.5,2,28,3.4,0.8,426,769
7644,15.5,2,28,3.4,1,426,769
15024,16,2,28,3,0.4,426,769
22404,16.5,2,28,2.4,0.8,426,769
22494,16.5,2,28,2.4,1,426,769
29874,17,2,28,2,0.4,426,769
37254,17.5,2,28,1.4,0.8,426,769
37344,17.5,2,28,1.4,1,426,769
44724,18,2,28,1,0.4,426,769
14934,16,2,28,3,0.2,427,769
29784,17,2,28,2,0.2,427,769
44634,18,2,28,1,0.2,427,769
12237,16,2,29,1.8,0.2,450,769
27087,17,2,29,0.8,0.2,450,769
4767,15.5,2,29,2.2,0.6,451,769
12147,16,2,29,1.6,1,451,769
19617,16.5,2,29,1.2,0.6,451,769
26997,17,2,29,0.6,1,451,769
34467,17.5,2,29,0.2,0.6,451,769
4677,15.5,2,29,2.2,0.4,452,769
12057,16,2,29,1.6,0.8,452,769
19527,16.5,2,29,1.2,0.4,452,769
26907,17,2,29,0.6,0.8,452,769
34377,17.5,2,29,0.2,0.4,452,769
2520,15.5,2,30,1.2,0.6,471,769
9990,16,2,30,0.8,0.2,471,769
17370,16.5,2,30,0.2,0.6,471,769
2430,15.5,2,30,1.2,0.4,472,769
9900,16,2,30,0.6,1,472,769
17280,16.5,2,30,0.2,0.4,472,769
33201,17,2,27,3.4,0.8,399,770
33291,17,2,27,3.4,1,399,770
40671,17.5,2,27,3,0.4,399,770
48051,18,2,27,2.4,0.8,399,770
48141,18,2,27,2.4,1,399,770
25641,16.5,2,27,3.8,1,400,770
33111,17,2,27,3.4,0.6,400,770
40491,17.5,2,27,2.8,1,400,770
40581,17.5,2,27,3,0.2,400,770
47961,18,2,27,2.4,0.6,400,770
25551,16.5,2,27,3.8,0.8,401,770
33021,17,2,27,3.4,0.4,401,770
40401,17.5,2,27,2.8,0.8,401,770
47871,18,2,27,2.4,0.4,401,770
7464,15.5,2,28,3.4,0.6,427,770
22314,16.5,2,28,2.4,0.6,427,770
37164,17.5,2,28,1.4,0.6,427,770
