LipProtrusion;LipRounding;AirSacLength;AirSacArea;F1;F2;
0.8;0.6;1.5;4;433;1268;
0.8;0.6;1.5;5;434;1261;
0.8;0.6;1.5;6;435;1251;
0.8;0.6;1.5;7;436;1239;
0.8;0.6;1.5;8;436;1224;
0.8;0.6;1.5;9;436;1208;
0.8;0.6;1.5;10;436;1189;
0.8;0.6;1.5;11;436;1170;
0.8;0.6;1.5;12;436;1149;
0.8;0.6;1.5;13;436;1128;
0.8;0.6;1.5;14;436;1107;
0.8;0.6;1.5;15;436;1086;
0.8;0.6;1.5;16;436;1065;
0.8;0.6;1.5;17;436;1045;
0.8;0.6;1.5;18;436;1025;
0.8;0.6;1.5;19;435;1007;
0.8;0.6;1.5;20;435;989;
0.8;0.6;1.5;21;435;971;
0.8;0.6;1.5;22;435;955;
0.8;0.6;1.5;23;434;939;
0.8;0.6;1.5;24;434;924;
0.8;0.6;1.5;25;434;909;
0.8;0.6;1.5;26;434;895;
0.8;0.6;1.5;27;433;882;
0.8;0.6;1.5;28;433;869;
0.8;0.6;1.5;29;433;857;
0.8;0.6;1.5;30;433;846;
0.8;0.8;1;1;420;1262;
0.8;0.8;1;2;430;1285;
0.8;0.8;1;3;433;1290;
0.8;0.8;1;4;435;1289;
0.8;0.8;1;5;436;1287;
0.8;0.8;1;6;437;1282;
0.8;0.8;1;7;437;1277;
0.8;0.8;1;8;437;1270;
0.8;0.8;1;9;437;1263;
0.8;0.8;1;10;437;1254;
0.8;0.8;1;11;437;1245;
0.8;0.8;1;12;437;1234;
0.8;0.8;1;13;437;1223;
0.8;0.8;1;14;437;1211;
0.8;0.8;1;15;437;1198;
0.8;0.8;1;16;437;1185;
0.8;0.8;1;17;437;1171;
0.8;0.8;1;18;437;1157;
0.8;0.8;1;19;437;1143;
0.8;0.8;1;20;437;1128;
0.8;0.8;1;21;437;1114;
0.8;0.8;1;22;437;1100;
0.8;0.8;1;23;436;1085;
0.8;0.8;1;24;436;1071;
0.8;0.8;1;25;436;1058;
0.8;0.8;1;26;436;1044;
0.8;0.8;1;27;436;1031;
0.8;0.8;1;28;436;1018;
0.8;0.8;1;29;436;1006;
0.8;0.8;1;30;435;993;
0.8;0.8;2;1;401;1205;
0.8;0.8;2;2;419;1239;
0.8;0.8;2;3;426;1243;
0.8;0.8;2;4;429;1237;
0.8;0.8;2;5;431;1224;
0.8;0.8;2;6;432;1207;
0.8;0.8;2;7;432;1186;
0.8;0.8;2;8;433;1161;
0.8;0.8;2;9;433;1135;
0.8;0.8;2;10;433;1108;
0.8;0.8;2;11;433;1081;
0.8;0.8;2;12;433;1055;
0.8;0.8;2;13;433;1029;
0.8;0.8;2;14;433;1004;
0.8;0.8;2;15;433;981;
0.8;0.8;2;16;433;959;
0.8;0.8;2;17;432;938;
0.8;0.8;2;18;432;918;
0.8;0.8;2;19;432;899;
0.8;0.8;2;20;432;881;
0.8;0.8;2;21;431;865;
0.8;0.8;2;22;431;849;
0.8;0.8;2;23;430;834;
0.8;0.8;2;24;430;820;
0.8;0.8;2;25;430;806;
0.8;0.8;2;26;429;794;
0.8;0.8;2;27;429;782;
0.8;0.8;2;28;428;770;
0.8;0.8;2;29;428;759;
0.8;0.8;2;30;427;749;
0.8;0.8;1.5;1;410;1233;
0.8;0.8;1.5;2;425;1262;
0.8;0.8;1.5;3;430;1268;
0.8;0.8;1.5;4;432;1266;
0.8;0.8;1.5;5;433;1259;
0.8;0.8;1.5;6;434;1249;
0.8;0.8;1.5;7;435;1237;
0.8;0.8;1.5;8;435;1223;
0.8;0.8;1.5;9;435;1206;
0.8;0.8;1.5;10;435;1188;
0.8;0.8;1.5;11;435;1168;
0.8;0.8;1.5;12;435;1148;
0.8;0.8;1.5;13;435;1127;
0.8;0.8;1.5;14;435;1106;
0.8;0.8;1.5;15;435;1085;
0.8;0.8;1.5;16;435;1064;
0.8;0.8;1.5;17;435;1044;
0.8;0.8;1.5;18;435;1025;
0.8;0.8;1.5;19;435;1006;
0.8;0.8;1.5;20;434;988;
0.8;0.8;1.5;21;434;971;
0.8;0.8;1.5;22;434;954;
0.8;0.8;1.5;23;434;938;
0.8;0.8;1.5;24;433;923;
0.8;0.8;1.5;25;433;909;
0.8;0.8;1.5;26;433;895;
0.8;0.8;1.5;27;433;882;
0.8;0.8;1.5;28;432;869;
0.8;0.8;1.5;29;432;857;
0.8;0.8;1.5;30;432;845;
1.2;1;1;1;411;1236;
1.2;1;1;2;421;1258;
1.2;1;1;3;424;1263;
1.2;1;1;4;426;1263;
1.2;1;1;5;427;1261;
1.2;1;1;6;427;1257;
1.2;1;1;7;428;1252;
1.2;1;1;8;428;1246;
1.2;1;1;9;428;1240;
1.2;1;1;10;428;1232;
1.2;1;1;11;428;1224;
1.2;1;1;12;428;1214;
1.2;1;1;13;428;1204;
1.2;1;1;14;428;1194;
1.2;1;1;15;428;1182;
1.2;1;1;16;428;1170;
1.2;1;1;17;428;1157;
1.2;1;1;18;428;1144;
1.2;1;1;19;428;1131;
1.2;1;1;20;428;1117;
1.2;1;1;21;428;1104;
1.2;1;1;22;427;1090;
1.2;1;1;23;427;1077;
1.2;1;1;24;427;1063;
1.2;1;1;25;427;1050;
1.2;1;1;26;427;1037;
1.2;1;1;27;427;1024;
1.2;1;1;28;427;1012;
1.2;1;1;29;427;1000;
1.2;1;1;30;426;988;
1.2;1;2;1;393;1181;
1.2;1;2;2;411;1215;
1.2;1;2;3;417;1220;
1.2;1;2;4;420;1215;
1.2;1;2;5;422;1204;
1.2;1;2;6;423;1188;
1.2;1;2;7;423;1169;
1.2;1;2;8;424;1147;
1.2;1;2;9;424;1123;
1.2;1;2;10;424;1098;
1.2;1;2;11;424;1072;
1.2;1;2;12;424;1047;
1.2;1;2;13;424;1022;
1.2;1;2;14;424;998;
1.2;1;2;15;424;975;
1.2;1;2;16;424;953;
1.2;1;2;17;424;933;
1.2;1;2;18;423;913;
1.2;1;2;19;423;895;
1.2;1;2;20;423;877;
1.2;1;2;21;422;861;
1.2;1;2;22;422;845;
1.2;1;2;23;422;830;
1.2;1;2;24;421;816;
1.2;1;2;25;421;803;
1.2;1;2;26;421;790;
1.2;1;2;27;420;778;
1.2;1;2;28;420;767;
1.2;1;2;29;420;756;
1.2;1;2;30;419;745;
1.2;1;1.5;1;402;1208;
1.2;1;1.5;2;416;1237;
1.2;1;1.5;3;421;1243;
1.2;1;1.5;4;423;1241;
1.2;1;1.5;5;424;1236;
1.2;1;1.5;6;425;1227;
1.2;1;1.5;7;425;1216;
1.2;1;1.5;8;426;1203;
1.2;1;1.5;9;426;1189;
1.2;1;1.5;10;426;1172;
1.2;1;1.5;11;426;1154;
1.2;1;1.5;12;426;1135;
1.2;1;1.5;13;426;1116;
1.2;1;1.5;14;426;1096;
1.2;1;1.5;15;426;1076;
1.2;1;1.5;16;426;1056;
1.2;1;1.5;17;426;1037;
1.2;1;1.5;18;426;1018;
1.2;1;1.5;19;426;1000;
1.2;1;1.5;20;425;982;
1.2;1;1.5;21;425;966;
1.2;1;1.5;22;425;949;
1.2;1;1.5;23;425;934;
1.2;1;1.5;24;425;919;
1.2;1;1.5;25;424;905;
1.2;1;1.5;26;424;891;
1.2;1;1.5;27;424;878;
1.2;1;1.5;28;424;865;
1.2;1;1.5;29;423;853;
1.2;1;1.5;30;423;842;
1.2;0.2;1;1;414;1245;
1.2;0.2;1;2;424;1268;
1.2;0.2;1;3;428;1273;
1.2;0.2;1;4;429;1273;
1.2;0.2;1;5;430;1270;
1.2;0.2;1;6;431;1266;
1.2;0.2;1;7;431;1261;
1.2;0.2;1;8;431;1255;
1.2;0.2;1;9;431;1248;
1.2;0.2;1;10;431;1240;
1.2;0.2;1;11;431;1231;
1.2;0.2;1;12;431;1222;
1.2;0.2;1;13;431;1211;
1.2;0.2;1;14;431;1200;
1.2;0.2;1;15;431;1188;
1.2;0.2;1;16;431;1175;
1.2;0.2;1;17;431;1162;
1.2;0.2;1;18;431;1149;
1.2;0.2;1;19;431;1135;
1.2;0.2;1;20;431;1121;
1.2;0.2;1;21;431;1108;
1.2;0.2;1;22;431;1094;
1.2;0.2;1;23;431;1080;
1.2;0.2;1;24;430;1066;
1.2;0.2;1;25;430;1053;
1.2;0.2;1;26;430;1040;
1.2;0.2;1;27;430;1027;
1.2;0.2;1;28;430;1014;
1.2;0.2;1;29;430;1002;
1.2;0.2;1;30;430;990;
1.2;0.2;2;1;396;1189;
1.2;0.2;2;2;414;1223;
1.2;0.2;2;3;420;1228;
1.2;0.2;2;4;423;1223;
1.2;0.2;2;5;425;1211;
1.2;0.2;2;6;426;1195;
1.2;0.2;2;7;427;1175;
1.2;0.2;2;8;427;1152;
1.2;0.2;2;9;427;1128;
1.2;0.2;2;10;427;1102;
1.2;0.2;2;11;427;1075;
1.2;0.2;2;12;427;1050;
1.2;0.2;2;13;427;1024;
1.2;0.2;2;14;427;1000;
1.2;0.2;2;15;427;977;
1.2;0.2;2;16;427;955;
1.2;0.2;2;17;427;934;
1.2;0.2;2;18;426;915;
1.2;0.2;2;19;426;896;
1.2;0.2;2;20;426;879;
1.2;0.2;2;21;426;862;
1.2;0.2;2;22;425;846;
1.2;0.2;2;23;425;832;
1.2;0.2;2;24;425;817;
1.2;0.2;2;25;424;804;
1.2;0.2;2;26;424;791;
1.2;0.2;2;27;423;779;
1.2;0.2;2;28;423;768;
1.2;0.2;2;29;423;757;
1.2;0.2;2;30;422;746;
1.2;0.2;1.5;1;405;1217;
1.2;0.2;1.5;2;419;1246;
1.2;0.2;1.5;3;424;1252;
1.2;0.2;1.5;4;426;1250;
1.2;0.2;1.5;5;427;1244;
1.2;0.2;1.5;6;428;1235;
1.2;0.2;1.5;7;429;1224;
1.2;0.2;1.5;8;429;1210;
1.2;0.2;1.5;9;429;1195;
1.2;0.2;1.5;10;429;1178;
1.2;0.2;1.5;11;430;1159;
1.2;0.2;1.5;12;430;1140;
1.2;0.2;1.5;13;429;1120;
1.2;0.2;1.5;14;429;1099;
1.2;0.2;1.5;15;429;1079;
1.2;0.2;1.5;16;429;1059;
1.2;0.2;1.5;17;429;1040;
1.2;0.2;1.5;18;429;1021;
1.2;0.2;1.5;19;429;1002;
1.2;0.2;1.5;20;429;984;
1.2;0.2;1.5;21;428;967;
1.2;0.2;1.5;22;428;951;
1.2;0.2;1.5;23;428;935;
1.2;0.2;1.5;24;428;921;
1.2;0.2;1.5;25;427;906;
1.2;0.2;1.5;26;427;892;
1.2;0.2;1.5;27;427;879;
1.2;0.2;1.5;28;427;867;
1.2;0.2;1.5;29;426;855;
1.2;0.2;1.5;30;426;843;
1.2;0.4;1;1;414;1243;
1.2;0.4;1;2;423;1265;
1.2;0.4;1;3;427;1270;
1.2;0.4;1;4;428;1270;
1.2;0.4;1;5;429;1268;
1.2;0.4;1;6;430;1264;
1.2;0.4;1;7;430;1259;
1.2;0.4;1;8;430;1253;
1.2;0.4;1;9;430;1246;
1.2;0.4;1;10;431;1238;
1.2;0.4;1;11;431;1229;
1.2;0.4;1;12;431;1220;
1.2;0.4;1;13;431;1209;
1.2;0.4;1;14;431;1198;
1.2;0.4;1;15;431;1187;
1.2;0.4;1;16;430;1174;
1.2;0.4;1;17;430;1161;
1.2;0.4;1;18;430;1148;
1.2;0.4;1;19;430;1134;
1.2;0.4;1;20;430;1120;
1.2;0.4;1;21;430;1107;
1.2;0.4;1;22;430;1093;
1.2;0.4;1;23;430;1079;
1.2;0.4;1;24;430;1065;
1.2;0.4;1;25;430;1052;
1.2;0.4;1;26;429;1039;
1.2;0.4;1;27;429;1026;
1.2;0.4;1;28;429;1013;
1.2;0.4;1;29;429;1001;
1.2;0.4;1;30;429;989;
1.2;0.4;2;1;395;1187;
1.2;0.4;2;2;413;1221;
1.2;0.4;2;3;419;1226;
1.2;0.4;2;4;422;1221;
1.2;0.4;2;5;424;1209;
1.2;0.4;2;6;425;1193;
1.2;0.4;2;7;426;1174;
1.2;0.4;2;8;426;1151;
1.2;0.4;2;9;426;1126;
1.2;0.4;2;10;427;1101;
1.2;0.4;2;11;427;1075;
1.2;0.4;2;12;427;1049;
1.2;0.4;2;13;427;1024;
1.2;0.4;2;14;426;1000;
1.2;0.4;2;15;426;977;
1.2;0.4;2;16;426;955;
1.2;0.4;2;17;426;934;
1.2;0.4;2;18;426;914;
1.2;0.4;2;19;425;896;
1.2;0.4;2;20;425;878;
1.2;0.4;2;21;425;862;
1.2;0.4;2;22;424;846;
1.2;0.4;2;23;424;831;
1.2;0.4;2;24;424;817;
1.2;0.4;2;25;423;804;
1.2;0.4;2;26;423;791;
1.2;0.4;2;27;423;779;
1.2;0.4;2;28;422;767;
1.2;0.4;2;29;422;757;
1.2;0.4;2;30;421;746;
1.2;0.4;1.5;1;404;1215;
1.2;0.4;1.5;2;418;1244;
1.2;0.4;1.5;3;423;1250;
1.2;0.4;1.5;4;425;1248;
1.2;0.4;1.5;5;427;1242;
1.2;0.4;1.5;6;427;1233;
1.2;0.4;1.5;7;428;1222;
1.2;0.4;1.5;8;428;1209;
1.2;0.4;1.5;9;429;1193;
1.2;0.4;1.5;10;429;1176;
1.2;0.4;1.5;11;429;1158;
1.2;0.4;1.5;12;429;1139;
1.2;0.4;1.5;13;429;1119;
1.2;0.4;1.5;14;429;1099;
1.2;0.4;1.5;15;429;1078;
1.2;0.4;1.5;16;428;1058;
1.2;0.4;1.5;17;428;1039;
1.2;0.4;1.5;18;428;1020;
1.2;0.4;1.5;19;428;1002;
1.2;0.4;1.5;20;428;984;
1.2;0.4;1.5;21;428;967;
1.2;0.4;1.5;22;427;951;
1.2;0.4;1.5;23;427;935;
1.2;0.4;1.5;24;427;920;
1.2;0.4;1.5;25;427;906;
1.2;0.4;1.5;26;426;892;
1.2;0.4;1.5;27;426;879;
1.2;0.4;1.5;28;426;866;
1.2;0.4;1.5;29;426;854;
1.2;0.4;1.5;30;425;843;
1.2;0.6;1;1;413;1241;
1.2;0.6;1;2;423;1263;
1.2;0.6;1;3;426;1268;
1.2;0.6;1;4;427;1268;
1.2;0.6;1;5;428;1265;
1.2;0.6;1;6;429;1262;
1.2;0.6;1;7;429;1257;
1.2;0.6;1;8;429;1251;
1.2;0.6;1;9;430;1244;
1.2;0.6;1;10;430;1236;
1.2;0.6;1;11;430;1227;
1.2;0.6;1;12;430;1218;
1.2;0.6;1;13;430;1208;
1.2;0.6;1;14;430;1197;
1.2;0.6;1;15;430;1185;
1.2;0.6;1;16;430;1173;
1.2;0.6;1;17;430;1160;
1.2;0.6;1;18;429;1147;
1.2;0.6;1;19;429;1133;
1.2;0.6;1;20;429;1119;
1.2;0.6;1;21;429;1106;
1.2;0.6;1;22;429;1092;
1.2;0.6;1;23;429;1078;
1.2;0.6;1;24;429;1065;
1.2;0.6;1;25;429;1051;
1.2;0.6;1;26;429;1038;
1.2;0.6;1;27;428;1025;
1.2;0.6;1;28;428;1013;
1.2;0.6;1;29;428;1001;
1.2;0.6;1;30;428;989;
1.2;0.6;2;1;394;1185;
1.2;0.6;2;2;412;1219;
1.2;0.6;2;3;418;1224;
1.2;0.6;2;4;421;1219;
1.2;0.6;2;5;423;1208;
1.2;0.6;2;6;424;1192;
1.2;0.6;2;7;425;1172;
1.2;0.6;2;8;425;1150;
1.2;0.6;2;9;426;1125;
1.2;0.6;2;10;426;1100;
1.2;0.6;2;11;426;1074;
1.2;0.6;2;12;426;1048;
1.2;0.6;2;13;426;1023;
1.2;0.6;2;14;426;999;
1.2;0.6;2;15;426;976;
1.2;0.6;2;16;425;954;
1.2;0.6;2;17;425;934;
1.2;0.6;2;18;425;914;
1.2;0.6;2;19;425;896;
1.2;0.6;2;20;424;878;
1.2;0.6;2;21;424;861;
1.2;0.6;2;22;424;846;
1.2;0.6;2;23;423;831;
1.2;0.6;2;24;423;817;
1.2;0.6;2;25;423;803;
1.2;0.6;2;26;422;791;
1.2;0.6;2;27;422;779;
1.2;0.6;2;28;421;767;
1.2;0.6;2;29;421;756;
1.2;0.6;2;30;421;746;
1.2;0.6;1.5;1;403;1212;
1.2;0.6;1.5;2;417;1242;
1.2;0.6;1.5;3;422;1247;
1.2;0.6;1.5;4;424;1246;
1.2;0.6;1.5;5;426;1240;
1.2;0.6;1.5;6;427;1231;
1.2;0.6;1.5;7;427;1220;
1.2;0.6;1.5;8;427;1207;
1.2;0.6;1.5;9;428;1192;
1.2;0.6;1.5;10;428;1175;
1.2;0.6;1.5;11;428;1157;
1.2;0.6;1.5;12;428;1138;
1.2;0.6;1.5;13;428;1118;
1.2;0.6;1.5;14;428;1098;
1.2;0.6;1.5;15;428;1078;
1.2;0.6;1.5;16;428;1058;
1.2;0.6;1.5;17;427;1038;
1.2;0.6;1.5;18;427;1019;
1.2;0.6;1.5;19;427;1001;
1.2;0.6;1.5;20;427;983;
1.2;0.6;1.5;21;427;966;
1.2;0.6;1.5;22;427;950;
1.2;0.6;1.5;23;426;935;
1.2;0.6;1.5;24;426;920;
1.2;0.6;1.5;25;426;905;
1.2;0.6;1.5;26;426;892;
1.2;0.6;1.5;27;425;879;
1.2;0.6;1.5;28;425;866;
1.2;0.6;1.5;29;425;854;
1.2;0.6;1.5;30;425;842;
1.2;0.8;1;1;412;1238;
1.2;0.8;1;2;422;1260;
1.2;0.8;1;3;425;1265;
1.2;0.8;1;4;427;1265;
1.2;0.8;1;5;428;1263;
1.2;0.8;1;6;428;1259;
1.2;0.8;1;7;428;1254;
1.2;0.8;1;8;429;1249;
1.2;0.8;1;9;429;1242;
1.2;0.8;1;10;429;1234;
1.2;0.8;1;11;429;1226;
1.2;0.8;1;12;429;1216;
1.2;0.8;1;13;429;1206;
1.2;0.8;1;14;429;1195;
1.2;0.8;1;15;429;1184;
1.2;0.8;1;16;429;1171;
1.2;0.8;1;17;429;1159;
1.2;0.8;1;18;429;1145;
1.2;0.8;1;19;429;1132;
1.2;0.8;1;20;428;1118;
1.2;0.8;1;21;428;1105;
1.2;0.8;1;22;428;1091;
1.2;0.8;1;23;428;1077;
1.2;0.8;1;24;428;1064;
1.2;0.8;1;25;428;1051;
1.2;0.8;1;26;428;1038;
1.2;0.8;1;27;428;1025;
1.2;0.8;1;28;427;1012;
1.2;0.8;1;29;427;1000;
1.2;0.8;1;30;427;988;
1.2;0.8;2;1;394;1183;
1.2;0.8;2;2;411;1217;
1.2;0.8;2;3;418;1222;
1.2;0.8;2;4;421;1217;
1.2;0.8;2;5;422;1206;
1.2;0.8;2;6;423;1190;
1.2;0.8;2;7;424;1171;
1.2;0.8;2;8;425;1148;
1.2;0.8;2;9;425;1124;
1.2;0.8;2;10;425;1099;
1.2;0.8;2;11;425;1073;
1.2;0.8;2;12;425;1047;
1.2;0.8;2;13;425;1023;
1.2;0.8;2;14;425;999;
1.2;0.8;2;15;425;976;
1.2;0.8;2;16;425;954;
1.2;0.8;2;17;424;933;
1.2;0.8;2;18;424;914;
1.2;0.8;2;19;424;895;
1.2;0.8;2;20;424;878;
1.2;0.8;2;21;423;861;
1.2;0.8;2;22;423;845;
1.2;0.8;2;23;423;831;
1.2;0.8;2;24;422;817;
1.2;0.8;2;25;422;803;
1.2;0.8;2;26;421;790;
1.2;0.8;2;27;421;778;
1.2;0.8;2;28;421;767;
1.2;0.8;2;29;420;756;
1.2;0.8;2;30;420;745;
1.2;0.8;1.5;1;403;1210;
1.2;0.8;1.5;2;417;1239;
1.2;0.8;1.5;3;421;1245;
1.2;0.8;1.5;4;424;1243;
1.2;0.8;1.5;5;425;1238;
1.2;0.8;1.5;6;426;1229;
1.2;0.8;1.5;7;426;1218;
1.2;0.8;1.5;8;427;1205;
1.2;0.8;1.5;9;427;1190;
1.2;0.8;1.5;10;427;1174;
1.2;0.8;1.5;11;427;1156;
1.2;0.8;1.5;12;427;1136;
1.2;0.8;1.5;13;427;1117;
1.2;0.8;1.5;14;427;1097;
1.2;0.8;1.5;15;427;1077;
1.2;0.8;1.5;16;427;1057;
1.2;0.8;1.5;17;427;1038;
1.2;0.8;1.5;18;426;1019;
1.2;0.8;1.5;19;426;1000;
1.2;0.8;1.5;20;426;983;
1.2;0.8;1.5;21;426;966;
1.2;0.8;1.5;22;426;950;
1.2;0.8;1.5;23;426;934;
1.2;0.8;1.5;24;425;919;
1.2;0.8;1.5;25;425;905;
1.2;0.8;1.5;26;425;891;
1.2;0.8;1.5;27;425;878;
1.2;0.8;1.5;28;424;866;
1.2;0.8;1.5;29;424;854;
1.2;0.8;1.5;30;424;842;
1.4;1;1;1;408;1225;
1.4;1;1;2;417;1246;
1.4;1;1;3;420;1251;
1.4;1;1;4;422;1252;
1.4;1;1;5;423;1249;
1.4;1;1;6;423;1246;
1.4;1;1;7;423;1241;
1.4;1;1;8;424;1236;
1.4;1;1;9;424;1229;
1.4;1;1;10;424;1222;
1.4;1;1;11;424;1214;
1.4;1;1;12;424;1205;
1.4;1;1;13;424;1196;
1.4;1;1;14;424;1186;
1.4;1;1;15;424;1175;
1.4;1;1;16;424;1163;
1.4;1;1;17;424;1151;
1.4;1;1;18;424;1138;
1.4;1;1;19;424;1125;
1.4;1;1;20;424;1112;
1.4;1;1;21;423;1099;
1.4;1;1;22;423;1086;
1.4;1;1;23;423;1073;
1.4;1;1;24;423;1059;
1.4;1;1;25;423;1046;
1.4;1;1;26;423;1034;
1.4;1;1;27;423;1021;
1.4;1;1;28;423;1009;
1.4;1;1;29;423;997;
1.4;1;1;30;422;985;
1.4;1;2;1;389;1170;
1.4;1;2;2;407;1204;
1.4;1;2;3;413;1209;
1.4;1;2;4;416;1205;
1.4;1;2;5;418;1195;
1.4;1;2;6;419;1180;
1.4;1;2;7;419;1162;
1.4;1;2;8;420;1141;
1.4;1;2;9;420;1117;
1.4;1;2;10;420;1093;
1.4;1;2;11;420;1068;
1.4;1;2;12;420;1043;
1.4;1;2;13;420;1019;
1.4;1;2;14;420;995;
1.4;1;2;15;420;973;
1.4;1;2;16;420;951;
1.4;1;2;17;420;931;
1.4;1;2;18;419;911;
1.4;1;2;19;419;893;
1.4;1;2;20;419;875;
1.4;1;2;21;419;859;
1.4;1;2;22;418;843;
1.4;1;2;23;418;829;
1.4;1;2;24;418;815;
1.4;1;2;25;417;801;
1.4;1;2;26;417;789;
1.4;1;2;27;417;777;
1.4;1;2;28;416;765;
1.4;1;2;29;416;754;
1.4;1;2;30;415;744;
1.4;1;1.5;1;398;1197;
1.4;1;1.5;2;412;1226;
1.4;1;1.5;3;417;1232;
1.4;1;1.5;4;419;1230;
1.4;1;1.5;5;420;1225;
1.4;1;1.5;6;421;1217;
1.4;1;1.5;7;421;1207;
1.4;1;1.5;8;422;1195;
1.4;1;1.5;9;422;1181;
1.4;1;1.5;10;422;1165;
1.4;1;1.5;11;422;1148;
1.4;1;1.5;12;422;1130;
1.4;1;1.5;13;422;1111;
1.4;1;1.5;14;422;1091;
1.4;1;1.5;15;422;1072;
1.4;1;1.5;16;422;1053;
1.4;1;1.5;17;422;1034;
1.4;1;1.5;18;422;1015;
1.4;1;1.5;19;422;997;
1.4;1;1.5;20;421;980;
1.4;1;1.5;21;421;963;
1.4;1;1.5;22;421;947;
1.4;1;1.5;23;421;932;
1.4;1;1.5;24;421;917;
1.4;1;1.5;25;420;903;
1.4;1;1.5;26;420;889;
1.4;1;1.5;27;420;876;
1.4;1;1.5;28;420;864;
1.4;1;1.5;29;419;852;
1.4;1;1.5;30;419;840;
1.4;0.2;1;1;411;1234;
1.4;0.2;1;2;420;1256;
1.4;0.2;1;3;423;1261;
1.4;0.2;1;4;425;1261;
1.4;0.2;1;5;426;1259;
1.4;0.2;1;6;426;1255;
1.4;0.2;1;7;427;1250;
1.4;0.2;1;8;427;1244;
1.4;0.2;1;9;427;1238;
1.4;0.2;1;10;427;1230;
1.4;0.2;1;11;427;1222;
1.4;0.2;1;12;427;1213;
1.4;0.2;1;13;427;1203;
1.4;0.2;1;14;427;1192;
1.4;0.2;1;15;427;1181;
1.4;0.2;1;16;427;1169;
1.4;0.2;1;17;427;1156;
1.4;0.2;1;18;427;1143;
1.4;0.2;1;19;427;1130;
1.4;0.2;1;20;427;1116;
1.4;0.2;1;21;427;1103;
1.4;0.2;1;22;427;1089;
1.4;0.2;1;23;426;1076;
1.4;0.2;1;24;426;1062;
1.4;0.2;1;25;426;1049;
1.4;0.2;1;26;426;1036;
1.4;0.2;1;27;426;1024;
1.4;0.2;1;28;426;1011;
1.4;0.2;1;29;426;999;
1.4;0.2;1;30;426;987;
1.4;0.2;2;1;392;1179;
1.4;0.2;2;2;410;1212;
1.4;0.2;2;3;416;1218;
1.4;0.2;2;4;419;1213;
1.4;0.2;2;5;421;1202;
1.4;0.2;2;6;422;1187;
1.4;0.2;2;7;423;1168;
1.4;0.2;2;8;423;1146;
1.4;0.2;2;9;423;1122;
1.4;0.2;2;10;423;1097;
1.4;0.2;2;11;423;1071;
1.4;0.2;2;12;423;1046;
1.4;0.2;2;13;423;1021;
1.4;0.2;2;14;423;997;
1.4;0.2;2;15;423;975;
1.4;0.2;2;16;423;953;
1.4;0.2;2;17;423;932;
1.4;0.2;2;18;422;913;
1.4;0.2;2;19;422;894;
1.4;0.2;2;20;422;877;
1.4;0.2;2;21;422;860;
1.4;0.2;2;22;421;845;
1.4;0.2;2;23;421;830;
1.4;0.2;2;24;421;816;
1.4;0.2;2;25;420;803;
1.4;0.2;2;26;420;790;
1.4;0.2;2;27;420;778;
1.4;0.2;2;28;419;766;
1.4;0.2;2;29;419;755;
1.4;0.2;2;30;418;745;
1.4;0.2;1.5;1;401;1206;
1.4;0.2;1.5;2;415;1235;
1.4;0.2;1.5;3;420;1241;
1.4;0.2;1.5;4;422;1239;
1.4;0.2;1.5;5;423;1233;
1.4;0.2;1.5;6;424;1225;
1.4;0.2;1.5;7;425;1214;
1.4;0.2;1.5;8;425;1202;
1.4;0.2;1.5;9;425;1187;
1.4;0.2;1.5;10;425;1171;
1.4;0.2;1.5;11;425;1153;
1.4;0.2;1.5;12;425;1134;
1.4;0.2;1.5;13;425;1115;
1.4;0.2;1.5;14;425;1095;
1.4;0.2;1.5;15;425;1075;
1.4;0.2;1.5;16;425;1055;
1.4;0.2;1.5;17;425;1036;
1.4;0.2;1.5;18;425;1018;
1.4;0.2;1.5;19;425;999;
1.4;0.2;1.5;20;425;982;
1.4;0.2;1.5;21;424;965;
1.4;0.2;1.5;22;424;949;
1.4;0.2;1.5;23;424;933;
1.4;0.2;1.5;24;424;918;
1.4;0.2;1.5;25;424;904;
1.4;0.2;1.5;26;423;891;
1.4;0.2;1.5;27;423;877;
1.4;0.2;1.5;28;423;865;
1.4;0.2;1.5;29;423;853;
1.4;0.2;1.5;30;422;841;
1.4;0.4;1;1;410;1232;
1.4;0.4;1;2;419;1253;
1.4;0.4;1;3;423;1258;
1.4;0.4;1;4;424;1258;
1.4;0.4;1;5;425;1256;
1.4;0.4;1;6;426;1253;
1.4;0.4;1;7;426;1248;
1.4;0.4;1;8;426;1242;
1.4;0.4;1;9;426;1236;
1.4;0.4;1;10;426;1228;
1.4;0.4;1;11;426;1220;
1.4;0.4;1;12;426;1211;
1.4;0.4;1;13;426;1201;
1.4;0.4;1;14;426;1190;
1.4;0.4;1;15;426;1179;
1.4;0.4;1;16;426;1167;
1.4;0.4;1;17;426;1155;
1.4;0.4;1;18;426;1142;
1.4;0.4;1;19;426;1129;
1.4;0.4;1;20;426;1115;
1.4;0.4;1;21;426;1102;
1.4;0.4;1;22;426;1088;
1.4;0.4;1;23;426;1075;
1.4;0.4;1;24;426;1062;
1.4;0.4;1;25;425;1049;
1.4;0.4;1;26;425;1036;
1.4;0.4;1;27;425;1023;
1.4;0.4;1;28;425;1011;
1.4;0.4;1;29;425;998;
1.4;0.4;1;30;425;987;
1.4;0.4;2;1;392;1177;
1.4;0.4;2;2;409;1210;
